filename,count,locations
MO-MG403-S-A.jpg,1,"[(2879, 924)]"
MB-MG513-E-B.jpg,1,"[(1811, 711)]"
IN-MG631-N-A.jpg,1,"[(3315, 1396)]"
MB-MG516-W-A.jpg,1,"[(1817, 901)]"
IN-MG631-E-B.jpg,1,"[(2536, 756)]"
MB-MG518-N-B.jpg,1,"[(2018, 366)]"
IL-SF001-E-B.jpg,1,"[(1837, 697)]"
MN-MG788S-A.jpg,1,"[(3252, 1542)]"
MN-MG788W-B.jpg,1,"[(2788, 1053)]"
MB-SD004-W-A.jpg,1,"[(1654, 614)]"
MN-SD002-S-A.jpg,1,"[(2472, 1200)]"
MB-MG518-W-B.jpg,1,"[(1670, 335)]"
MB-MG530-E-B.jpg,1,"[(1815, 681)]"
MN-MG790N-B.jpg,1,"[(1922, 1341)]"
MB-MG518-N-A.jpg,1,"[(1953, 666)]"
MB-MG513-N-B.jpg,1,"[(1573, 866)]"
MB-MG530-W-B.jpg,1,"[(1964, 466)]"
MB-MG516-E-B.jpg,1,"[(1656, 625)]"
OK-MG282-N-B.jpg,1,"[(1986, 513)]"
OK-MG282-E-B.jpg,1,"[(1875, 847)]"
IL-MG604-S-A.jpg,1,"[(2715, 436)]"
MN-SD002-E-A.jpg,1,"[(2467, 1187)]"
MN-MG789E-A.jpg,1,"[(2260, 1351)]"
MB-SD005-S-B.jpg,1,"[(1696, 653)]"
IL-MG604-W-B.jpg,1,"[(3115, 953)]"
MB-MG529-S-B.jpg,1,"[(2080, 924)]"
IA-MG245-E-B.jpg,1,"[(2717, 1100)]"
MB-SD004-E-A.jpg,1,"[(1624, 687)]"
IA-MG245-W-B.jpg,1,"[(2104, 1112)]"
MN-MG790W-B.jpg,1,"[(1883, 907)]"
MB-SD004-N-B.jpg,1,"[(1656, 606)]"
MO-MG404-S-A.jpg,1,"[(2169, 601)]"
MN-SD002-N-B.jpg,1,"[(1793, 963)]"
MO-MG402-N-B.jpg,1,"[(2222, 705)]"
MB-MG516-S-A.jpg,1,"[(1812, 733)]"
OH-MG805E-A.jpg,1,"[(2839, 1111)]"
MN-SD001-N-B.jpg,1,"[(2025, 908)]"
MB-MG529-E-A.jpg,1,"[(2057, 818)]"
MB-MG529-W-A.jpg,1,"[(1986, 548)]"
MO-MG403-E-B.jpg,1,"[(2248, 638)]"
IL-SF003-N-A.jpg,1,"[(2088, 608)]"
OH-MG805N-B.jpg,1,"[(2674, 1097)]"
MO-MG402-E-A.jpg,1,"[(2407, 876)]"
MB-SD004-E-B.jpg,1,"[(1699, 675)]"
IA-MG245-W-A.jpg,1,"[(1982, 1089)]"
MB-MG530-S-B.jpg,1,"[(1828, 648)]"
IA-MG244-W-B.jpg,1,"[(2568, 1329)]"
MO-MG404-W-B.jpg,1,"[(2087, 525)]"
MB-MG518-S-A.jpg,1,"[(1852, 486)]"
IL-MG604-E-A.jpg,1,"[(3138, 1083)]"
MB-SD004-S-B.jpg,1,"[(1601, 625)]"
MB-MG517-E-B.jpg,1,"[(1808, 690)]"
IN-MG636-N-A.jpg,1,"[(2655, 880)]"
MN-SD001-W-A.jpg,1,"[(2031, 880)]"
IL-SF002-E-B.jpg,1,"[(1869, 664)]"
MN-MG790E-B.jpg,1,"[(2726, 1263)]"
MB-SD004-S-A.jpg,1,"[(1849, 687)]"
MO-MG404-S-B.jpg,1,"[(1993, 733)]"
IL-SF001-W-B.jpg,1,"[(1874, 883)]"
IA-MG243-S-B.jpg,1,"[(1842, 710)]"
OH-MG805E-B.jpg,1,"[(2749, 1507)]"
MB-MG528-S-A.jpg,1,"[(1763, 756)]"
IN-MG638-S-A.jpg,1,"[(2562, 999)]"
MB-MG530-N-B.jpg,1,"[(1973, 754)]"
MB-MG517-S-A.jpg,1,"[(1955, 569)]"
IL-SF003-W-B.jpg,1,"[(2221, 888)]"
MN-SD001-W-B.jpg,1,"[(2070, 883)]"
OH-MG805N-A.jpg,1,"[(3344, 1744)]"
OH-MG805S-B.jpg,1,"[(2328, 1156)]"
IL-SF001-S-A.jpg,1,"[(1799, 582)]"
IL-SF001-N-A.jpg,1,"[(2207, 840)]"
MB-MG517-E-A.jpg,1,"[(1866, 389)]"
IN-MG636-S-A.jpg,1,"[(2845, 708)]"
IA-MG243-S-A.jpg,1,"[(2219, 905)]"
MN-SD001-S-A.jpg,1,"[(1945, 677)]"
MN-MG789W-A.jpg,1,"[(2721, 1089)]"
IA-MG244-N-A.jpg,1,"[(2145, 1124)]"
MB-SD004-N-A.jpg,1,"[(1623, 603)]"
MO-MG402-E-B.jpg,1,"[(2230, 536)]"
MB-MG528-S-B.jpg,1,"[(1915, 824)]"
IN-MG631-S-A.jpg,1,"[(3066, 842)]"
MO-MG404-N-A.jpg,1,"[(2082, 790)]"
MB-MG517-N-B.jpg,1,"[(1694, 624)]"
OH-MG805W-B.jpg,1,"[(2063, 1005)]"
IN-MG638-N-B.jpg,1,"[(2376, 973)]"
IN-MG638-W-B.jpg,1,"[(2507, 1029)]"
MB-MG530-W-A.jpg,1,"[(2033, 612)]"
IN-MG636-E-A.jpg,1,"[(2785, 1047)]"
IA-MG243-W-A.jpg,1,"[(1941, 1010)]"
MB-MG528-E-A.jpg,1,"[(2391, 911)]"
MB-MG517-W-B.jpg,1,"[(1735, 461)]"
MO-MG403-W-A.jpg,1,"[(1963, 891)]"
MN-MG790W-A.jpg,1,"[(1812, 1195)]"
MO-MG403-W-B.jpg,1,"[(1827, 655)]"
IN-MG638-S-B.jpg,1,"[(2213, 1055)]"
IL-MG603-E-B.jpg,1,"[(1783, 604)]"
IL-SF003-W-A.jpg,1,"[(2281, 968)]"
MB-MG529-E-B.jpg,1,"[(1773, 838)]"
IN-MG636-E-B.jpg,1,"[(2445, 655)]"
MN-SD002-W-A.jpg,1,"[(2021, 609)]"
MN-SD001-E-A.jpg,1,"[(1905, 637)]"
MB-SD004-W-B.jpg,1,"[(1743, 619)]"
MN-MG788N-B.jpg,1,"[(2917, 1149)]"
IA-MG244-S-D.jpg,1,"[(2375, 1163)]"
MN-SD003-S-A.jpg,1,"[(2668, 1022)]"
MN-MG788S-B.jpg,1,"[(3087, 1019)]"
MO-MG404-N-B.jpg,1,"[(2155, 653)]"
IL-SF003-E-A.jpg,1,"[(2230, 512)]"
IL-MG604-S-B.jpg,1,"[(2030, 737)]"
IL-SF002-N-A.jpg,1,"[(1848, 778)]"
IN-MG638-E-B.jpg,1,"[(2385, 801)]"
MB-MG513-W-B.jpg,1,"[(2050, 702)]"
MB-MG516-S-B.jpg,1,"[(1634, 595)]"
MO-MG404-W-A.jpg,1,"[(2421, 732)]"
MN-SD002-E-B.jpg,1,"[(1837, 1354)]"
MB-MG529-N-A.jpg,1,"[(2013, 756)]"
IL-SF003-S-A.jpg,1,"[(1930, 664)]"
IL-SF001-W-A.jpg,1,"[(2201, 753)]"
MB-MG518-S-B.jpg,1,"[(1598, 610)]"
MN-MG788E-A.jpg,1,"[(3098, 787)]"
IN-MG638-E-A.jpg,1,"[(2584, 1230)]"
MO-MG403-N-B.jpg,1,"[(2310, 966)]"
IL-SF002-W-B.jpg,1,"[(1849, 646)]"
MN-MG789S-A.jpg,1,"[(2531, 1408)]"
OH-MG799S-A.jpg,1,"[(2575, 1423)]"
IL-SF002-S-A.jpg,1,"[(1961, 523)]"
IL-MG604-N-A.jpg,1,"[(2816, 1147)]"
IN-MG631-S-B.jpg,1,"[(2785, 836)]"
MB-MG528-E-B.jpg,1,"[(1945, 578)]"
MB-MG516-E-A.jpg,1,"[(1596, 595)]"
IN-MG636-N-B.jpg,1,"[(2370, 855)]"
IA-MG244-W-A.jpg,1,"[(2538, 933)]"
MN-SD001-S-B.jpg,1,"[(1952, 711)]"
IL-MG603-S-A.jpg,1,"[(3240, 1027)]"
IA-MG245-S-B.jpg,1,"[(2457, 1078)]"
IN-MG631-E-A.jpg,1,"[(2874, 1060)]"
MB-MG513-S-B.jpg,1,"[(1939, 892)]"
MB-MG517-S-B.jpg,1,"[(1809, 533)]"
IN-MG636-S-B.jpg,1,"[(2765, 1076)]"
MB-MG530-E-A.jpg,1,"[(1826, 566)]"
MB-MG528-W-A.jpg,1,"[(2183, 757)]"
IL-MG604-N-B.jpg,1,"[(2541, 891)]"
IN-MG638-N-A.jpg,1,"[(2167, 688)]"
MB-SD005-N-B.jpg,1,"[(1758, 655)]"
IA-MG244-S-B.jpg,1,"[(2587, 1153)]"
MB-MG529-W-B.jpg,1,"[(1817, 789)]"
IL-SF001-N-B.jpg,1,"[(1951, 625)]"
MN-SD001-N-A.jpg,1,"[(2348, 681)]"
MO-MG402-W-A.jpg,1,"[(1996, 743)]"
MB-MG530-N-A.jpg,1,"[(2107, 651)]"
MN-SD002-W-B.jpg,1,"[(2155, 682)]"
MB-MG513-W-A.jpg,1,"[(2031, 641)]"
