filename,count,locations
IA-MG243-S-A.jpg,1,"[(152, 933)]"
IA-MG243-S-B.jpg,1,"[(404, 143)]"
IA-MG243-W-A.jpg,1,"[(67, 657)]"
IA-MG244-N-A.jpg,1,"[(94, 539)]"
IA-MG244-S-B.jpg,1,"[(78, 621)]"
IA-MG244-S-D.jpg,1,"[(70, 724)]"
IA-MG244-W-A.jpg,1,"[(51, 384)]"
IA-MG244-W-B.jpg,1,"[(132, 513)]"
IA-MG245-E-B.jpg,1,"[(35, 648)]"
IA-MG245-S-B.jpg,1,"[(270, 435)]"
IA-MG245-W-A.jpg,1,"[(67, 621)]"
IA-MG245-W-B.jpg,1,"[(65, 489)]"
IL-MG603-E-B.jpg,1,"[(427, 774)]"
IL-MG603-S-A.jpg,1,"[(230, 792)]"
IL-MG604-E-A.jpg,1,"[(89, 700)]"
IL-MG604-N-A.jpg,1,"[(108, 1060)]"
IL-MG604-N-B.jpg,1,"[(123, 728)]"
IL-MG604-S-A.jpg,1,"[(201, 488)]"
IL-MG604-S-B.jpg,1,"[(211, 623)]"
IL-MG604-W-B.jpg,1,"[(136, 871)]"
IL-SF001-E-B.jpg,1,"[(82, 871)]"
IL-SF001-N-A.jpg,1,"[(103, 1061)]"
IL-SF001-N-B.jpg,1,"[(104, 698)]"
IL-SF001-S-A.jpg,1,"[(94, 682)]"
IL-SF001-W-A.jpg,1,"[(120, 772)]"
IL-SF001-W-B.jpg,1,"[(117, 670)]"
IL-SF002-E-B.jpg,1,"[(161, 631)]"
IL-SF002-N-A.jpg,1,"[(306, 642)]"
IL-SF002-S-A.jpg,1,"[(91, 743)]"
IL-SF002-W-B.jpg,1,"[(448, 562)]"
IL-SF003-E-A.jpg,1,"[(86, 663)]"
IL-SF003-N-A.jpg,1,"[(191, 461)]"
IL-SF003-S-A.jpg,1,"[(195, 753)]"
IL-SF003-W-A.jpg,1,"[(65, 707)]"
IL-SF003-W-B.jpg,1,"[(195, 531)]"
IN-MG631-E-A.jpg,1,"[(249, 773)]"
IN-MG631-E-B.jpg,1,"[(88, 874)]"
IN-MG631-N-A.jpg,1,"[(25, 882)]"
IN-MG631-S-A.jpg,1,"[(32, 784)]"
IN-MG631-S-B.jpg,1,"[(110, 715)]"
IN-MG636-E-A.jpg,1,"[(47, 644)]"
IN-MG636-E-B.jpg,1,"[(121, 629)]"
IN-MG636-N-A.jpg,1,"[(202, 943)]"
IN-MG636-N-B.jpg,1,"[(64, 959)]"
IN-MG636-S-A.jpg,1,"[(213, 589)]"
IN-MG636-S-B.jpg,1,"[(27, 714)]"
IN-MG638-E-A.jpg,1,"[(117, 896)]"
IN-MG638-E-B.jpg,1,"[(314, 1071)]"
IN-MG638-N-A.jpg,1,"[(158, 895)]"
IN-MG638-N-B.jpg,1,"[(365, 1112)]"
IN-MG638-S-A.jpg,1,"[(135, 933)]"
IN-MG638-S-B.jpg,1,"[(260, 981)]"
IN-MG638-W-B.jpg,1,"[(181, 1058)]"
MB-MG513-E-B.jpg,1,"[(264, 658)]"
MB-MG513-N-B.jpg,1,"[(456, 714)]"
MB-MG513-S-B.jpg,1,"[(299, 838)]"
MB-MG513-W-A.jpg,1,"[(52, 633)]"
MB-MG513-W-B.jpg,1,"[(147, 534)]"
MB-MG516-E-A.jpg,1,"[(276, 384)]"
MB-MG516-E-B.jpg,1,"[(341, 669)]"
MB-MG516-S-A.jpg,1,"[(366, 525)]"
MB-MG516-S-B.jpg,1,"[(348, 590)]"
MB-MG516-W-A.jpg,1,"[(268, 739)]"
MB-MG517-E-A.jpg,1,"[(244, 476)]"
MB-MG517-E-B.jpg,1,"[(292, 501)]"
MB-MG517-N-B.jpg,1,"[(350, 610)]"
MB-MG517-S-A.jpg,1,"[(94, 566)]"
MB-MG517-S-B.jpg,1,"[(234, 472)]"
MB-MG517-W-B.jpg,1,"[(162, 410)]"
MB-MG518-N-A.jpg,1,"[(166, 623)]"
MB-MG518-N-B.jpg,1,"[(338, 542)]"
MB-MG518-S-A.jpg,1,"[(359, 492)]"
MB-MG518-S-B.jpg,1,"[(332, 558)]"
MB-MG518-W-B.jpg,1,"[(456, 366)]"
MB-MG528-E-A.jpg,1,"[(181, 806)]"
MB-MG528-E-B.jpg,1,"[(16, 619)]"
MB-MG528-S-A.jpg,1,"[(13, 531)]"
MB-MG528-S-B.jpg,1,"[(83, 522)]"
MB-MG528-W-A.jpg,1,"[(173, 781)]"
MB-MG529-E-A.jpg,1,"[(149, 694)]"
MB-MG529-E-B.jpg,1,"[(301, 581)]"
MB-MG529-N-A.jpg,1,"[(7, 456)]"
MB-MG529-S-B.jpg,1,"[(7, 674)]"
MB-MG529-W-A.jpg,1,"[(3, 418)]"
MB-MG529-W-B.jpg,1,"[(5, 555)]"
MB-MG530-E-A.jpg,1,"[(125, 370)]"
MB-MG530-E-B.jpg,1,"[(243, 479)]"
MB-MG530-N-A.jpg,1,"[(302, 510)]"
MB-MG530-N-B.jpg,1,"[(306, 438)]"
MB-MG530-S-B.jpg,1,"[(112, 541)]"
MB-MG530-W-A.jpg,1,"[(363, 496)]"
MB-MG530-W-B.jpg,1,"[(194, 458)]"
MB-SD004-E-A.jpg,1,"[(168, 658)]"
MB-SD004-E-B.jpg,1,"[(325, 572)]"
MB-SD004-N-A.jpg,1,"[(308, 612)]"
MB-SD004-N-B.jpg,1,"[(442, 559)]"
MB-SD004-S-A.jpg,1,"[(311, 612)]"
MB-SD004-S-B.jpg,1,"[(237, 605)]"
MB-SD004-W-A.jpg,1,"[(179, 576)]"
MB-SD004-W-B.jpg,1,"[(240, 486)]"
MB-SD005-N-B.jpg,1,"[(126, 522)]"
MB-SD005-S-B.jpg,1,"[(176, 582)]"
MN-MG788E-A.jpg,1,"[(151, 1107)]"
MN-MG788N-B.jpg,1,"[(197, 1128)]"
MN-MG788S-A.jpg,1,"[(105, 1283)]"
MN-MG788S-B.jpg,1,"[(186, 983)]"
MN-MG788W-B.jpg,1,"[(245, 1394)]"
MN-MG789E-A.jpg,1,"[(208, 837)]"
MN-MG789S-A.jpg,1,"[(166, 1173)]"
MN-MG789W-A.jpg,1,"[(194, 1040)]"
MN-MG790E-B.jpg,1,"[(120, 939)]"
MN-MG790N-B.jpg,1,"[(270, 597)]"
MN-MG790W-A.jpg,1,"[(284, 1257)]"
MN-MG790W-B.jpg,1,"[(419, 747)]"
MN-SD001-E-A.jpg,1,"[(147, 674)]"
MN-SD001-N-A.jpg,1,"[(161, 648)]"
MN-SD001-N-B.jpg,1,"[(132, 1061)]"
MN-SD001-S-A.jpg,1,"[(57, 685)]"
MN-SD001-S-B.jpg,1,"[(113, 691)]"
MN-SD001-W-A.jpg,1,"[(55, 704)]"
MN-SD001-W-B.jpg,1,"[(23, 878)]"
MN-SD002-E-A.jpg,1,"[(81, 581)]"
MN-SD002-E-B.jpg,1,"[(135, 1107)]"
MN-SD002-N-B.jpg,1,"[(161, 968)]"
MN-SD002-S-A.jpg,1,"[(57, 1057)]"
MN-SD002-W-A.jpg,1,"[(72, 614)]"
MN-SD002-W-B.jpg,1,"[(55, 589)]"
MN-SD003-S-A.jpg,1,"[(73, 856)]"
MO-MG402-E-A.jpg,1,"[(65, 411)]"
MO-MG402-E-B.jpg,1,"[(123, 503)]"
MO-MG402-N-B.jpg,1,"[(592, 661)]"
MO-MG402-W-A.jpg,1,"[(161, 638)]"
MO-MG403-E-B.jpg,1,"[(105, 928)]"
MO-MG403-N-B.jpg,1,"[(49, 671)]"
MO-MG403-S-A.jpg,1,"[(222, 944)]"
MO-MG403-W-A.jpg,1,"[(136, 320)]"
MO-MG403-W-B.jpg,1,"[(342, 926)]"
MO-MG404-N-A.jpg,1,"[(12, 620)]"
MO-MG404-N-B.jpg,1,"[(22, 707)]"
MO-MG404-S-A.jpg,1,"[(125, 704)]"
MO-MG404-S-B.jpg,1,"[(85, 474)]"
MO-MG404-W-A.jpg,1,"[(18, 783)]"
MO-MG404-W-B.jpg,1,"[(7, 504)]"
OH-MG799S-A.jpg,1,"[(337, 941)]"
OH-MG805E-A.jpg,1,"[(140, 683)]"
OH-MG805E-B.jpg,1,"[(269, 1053)]"
OH-MG805N-A.jpg,1,"[(293, 1483)]"
OH-MG805N-B.jpg,1,"[(504, 527)]"
OH-MG805S-B.jpg,1,"[(332, 868)]"
OH-MG805W-B.jpg,1,"[(165, 548)]"
OK-MG282-E-B.jpg,1,"[(245, 786)]"
OK-MG282-N-B.jpg,1,"[(237, 642)]"
